gene name	Scaled_TPM	group number
Y54G11A.4	1.25249440939231	2
C18B10.6	1.25396328969756	2
mab-20	1.25402122882804	2
msp-10	1.25607945503264	2
sir-2.2	1.25748349841856	2
F46F5.7	1.25776667899294	2
Y102A11A.3	1.25829882418445	2
F47D12.6	1.25850423173968	2
mks-1	1.260075285057	2
F59A3.8	1.26065608059978	2
C27F2.1	1.26298775324338	2
F53G12.8	1.26550560496308	2
hpk-1	1.26571985532035	2
npr-17	1.26585256303583	2
F28H7.8	1.26589275569781	2
C10A4.1	1.26654074102757	2
R06C1.6	1.26692878591562	2
Y37E11B.7	1.26735175917072	2
C25D7.5	1.26781430922851	2
set-30	1.26830425784825	2
Y34B4A.7	1.26861390342253	2
lgc-37	1.26938935287331	2
F44G4.5	1.27168711457646	2
C10B5.3	1.272040004746	2
D1007.15	1.27238559630515	2
F44A6.4	1.27336308148865	2
osm-6	1.2741641937902	2
tir-1	1.27502427634442	2
trpp-9	1.2758888710303	2
K07H8.5	1.27608664911047	2
sec-3	1.2772752560374	2
C28H8.5	1.27799534958783	2
K12B6.4	1.27909452035063	2
ceh-43	1.27999323415901	2
erp-44.2	1.28046598112755	2
F38B7.3	1.28057303252577	2
ZC302.3	1.28063458332316	2
C18B12.4	1.28178732352388	2
math-3	1.28220769828421	2
eor-2	1.28256333934033	2
alg-1	1.28488872134397	2
F31B9.3	1.28547479842523	2
unc-53	1.28658547337273	2
csb-1	1.2872448925172	2
T25D10.4	1.28806397981243	2
tbc-19	1.2887123679983	2
zipt-2.1	1.28911049397959	2
ZC15.1	1.2898792285011	2
ZC513.3	1.29095173924768	2
Y116A8A.6	1.29105910634626	2
pqn-35	1.29203994312914	2
abts-3	1.29240820479472	2
D1044.1	1.29277892477352	2
F40H3.1	1.2927889929373	2
C46C2.3	1.29399300890458	2
C26C6.9	1.29716137604072	2
Y54E10BL.3	1.29833800182991	2
Y17G9A.2	1.29879381964294	2
K07F5.16	1.29977190677546	2
C34C12.9	1.30445691345159	2
R09A8.2	1.30501072501482	2
nmat-1	1.30545813810078	2
Y105C5A.15	1.30601901070432	2
unc-2	1.30764246982427	2
F32D8.11	1.30778161834128	2
Y39G10AR.11	1.30827789471472	2
T20F5.4	1.3087248659467	2
F53F4.2	1.30959514064249	2
glr-6	1.30988300164343	2
T19D12.4	1.3100187950047	2
pgp-4	1.31105478684678	2
R05D7.2	1.31146052784645	2
F38E1.10	1.31290211094839	2
ttr-8	1.31294641306194	2
chil-24	1.31300484628769	2
nspc-4	1.31336084946854	2
sma-2	1.31373739835865	2
F09C6.10	1.31406766749947	2
Y37D8A.8	1.31409494217795	2
F08F1.4	1.31455186637168	2
sec-15	1.31517690596122	2
epg-7	1.31543642518137	2
lsy-27	1.31679939246295	2
Y73B3A.11	1.32066304295251	2
fkb-3	1.32144464725822	2
F59C6.11	1.32185340083575	2
hpo-15	1.32236938843049	2
glb-20	1.32265197151439	2
gcp-2.1	1.32272535197571	2
ZK637.12	1.32277488690932	2
nep-1	1.32299344064188	2
C06G3.5	1.32317491602506	2
C07C7.1	1.3233586140587	2
Y37H9A.5	1.32357096607865	2
nhx-9	1.32413274048633	2
ZK550.2	1.32442377334474	2
LLC1.2	1.32452303110418	2
Y43C5A.2	1.3245836287512	2
Y57G11C.42	1.32469957076344	2
ZK1010.8	1.32474641527633	2
ZC204.14	1.32482192025388	2
ceh-32	1.32482786223459	2
Y62F5A.9	1.32519650433733	2
F02H6.3	1.32523212169959	2
col-104	1.32555810911945	2
cyn-17	1.3259497423938	2
lite-1	1.32611327505056	2
unc-96	1.32613389012943	2
F41E6.11	1.32637650226858	2
C18B2.3	1.32674453086717	2
grl-5	1.32676413735957	2
F11C1.5	1.32727139798868	2
twk-8	1.32743482427835	2
ckk-1	1.32768441277606	2
pitp-1	1.3280748603037	2
C01G5.9	1.32824147934359	2
nhr-95	1.32987885908311	2
nhl-1	1.33203461108588	2
C10E2.2	1.33227671293814	2
F47B8.2	1.33311841352735	2
mig-13	1.33459483523866	2
T07F10.1	1.33830954395217	2
F08G5.3	1.3386303028111	2
ugt-29	1.3389573273977	2
F58F12.3	1.34097309725215	2
Y23H5A.8	1.34154630208775	2
T15B7.14	1.34247394780383	2
F10D2.10	1.34275044827104	2
F35A5.1	1.34349292279808	2
Y38C1AA.9	1.34359266835723	2
W08E12.8	1.34368252047173	2
C38C10.3	1.34395285844104	2
rgs-2	1.34424052511503	2
T15B12.2	1.34463972029932	2
nhr-179	1.34479859442535	2
trp-4	1.34557232591862	2
F52D2.7	1.34597003780844	2
R06A10.1	1.34681211284673	2
fbxa-31	1.34691001942096	2
T05A7.6	1.34709661555053	2
inx-12	1.34756869407699	2
his-38	1.34793880301272	2
B0244.9	1.34816706951107	2
dsh-1	1.34913624778381	2
mak-2	1.34932704552873	2
unc-129	1.34967498679826	2
F59F4.3	1.35019593433907	2
ptps-1	1.35113820569079	2
Y73F8A.14	1.35156215811595	2
insc-1	1.35236339645344	2
C52A10.1	1.35263963687728	2
twk-45	1.35310470442649	2
Y43E12A.2	1.35339202806592	2
C31H2.14	1.35415312753787	2
F32B5.7	1.35424740742827	2
M05B5.4	1.35436961464784	2
H18N23.2	1.35898909948714	2
Y52E8A.1	1.3598924357774	2
ilcr-2	1.36248389865268	2
CD4.1	1.36252720080578	2
W01D2.3	1.36283113676109	2
F13A2.4	1.3630619990015	2
C01C4.3	1.36384197840834	2
sydn-1	1.36425899856031	2
hsp-12.3	1.36608884142413	2
C46E1.3	1.36654380155953	2
F18C5.10	1.36764606222761	2
syx-3	1.36786796535477	2
F53A10.2	1.36807051667703	2
Y113G7A.14	1.36811883983507	2
lact-2	1.36817327043987	2
K09E2.3	1.36819649153271	2
C44C1.6	1.36820313711279	2
C50F4.8	1.36873009787375	2
T27D12.6	1.3688084228171	2
ptr-21	1.37019713701662	2
F38A6.4	1.37032652559876	2
math-14	1.37042641568645	2
ceh-18	1.37129859321721	2
C10C5.4	1.37138235275515	2
fmo-4	1.37166939944228	2
T12B5.14	1.37259728556823	2
T01C8.2	1.37318355515251	2
unc-105	1.37464394882016	2
aqp-10	1.37733513775589	2
srb-8	1.37738618471776	2
nrde-3	1.37813965699794	2
F43D2.6	1.37841501536757	2
K11H3.2	1.37842609715315	2
his-45	1.37906452421156	2
let-23	1.38074573755691	2
F31F6.1	1.38079631446724	3
C45B11.9	1.38085782104898	3
srh-24	1.38249518300364	3
F14H12.8	1.38276277905022	3
unc-1	1.38293696273499	3
scl-6	1.38344455893226	3
sym-4	1.3837149643346	3
T10D4.1	1.38484226920041	3
F42A8.1	1.38517663933166	3
T14G8.3	1.38550104772199	3
F17C11.11	1.38695194849798	3
F23H11.7	1.38696436676117	3
Y73E7A.3	1.38791650227251	3
H10D18.5	1.38985164208718	3
T14A8.2	1.39150552412433	3
C14C11.1	1.39151358796939	3
fipr-7	1.39271811596427	3
irg-7	1.39283402530045	3
ZK742.3	1.39386699269995	3
F37C4.5	1.39432869244407	3
mps-2	1.39445723839682	3
selt-1.1	1.39478641134617	3
sre-9	1.39498197144782	3
nep-12	1.39580172533276	3
arrd-23	1.39807625487363	3
Y52E8A.3	1.39828841604848	3
best-18	1.39881795605729	3
sbp-1	1.39973053618959	3
unc-51	1.40044624745064	3
K01C8.1	1.40051275588012	3
ugt-45	1.40057177684156	3
pcyt-1	1.40172728166526	3
C33A12.4	1.40232357500654	3
pry-1	1.40259954776589	3
unc-112	1.40300887003425	3
acl-7	1.40396631250402	3
K02E11.6	1.40437079632946	3
dpy-14	1.40566696504994	3
nhr-80	1.40569870418915	3
C46G7.1	1.40592571279858	3
R13H4.7	1.40669104153433	3
K12C11.7	1.40736559193665	3
Y57A10A.26	1.40807698220369	3
sago-2	1.40862304162512	3
ras-2	1.40873230591342	3
F35H8.4	1.40886154076073	3
Y40H7A.10	1.4088855961531	3
F42A10.9	1.41010179234124	3
R10E9.3	1.41028089226159	3
clp-6	1.41033495133657	3
ndx-1	1.41045311621449	3
K12B6.9	1.41088760541986	3
utx-1	1.41160483279461	3
W03D8.7	1.41265691804182	3
Y73F8A.5	1.41309361418061	3
F44B9.9	1.41467935441099	3
Y48A6B.7	1.41503128427218	3
C39B5.2	1.4169860328068	3
F25F8.1	1.41703041157342	3
clec-221	1.41746329697643	3
F08D12.2	1.41753654412185	3
Y65B4BL.6	1.41767349412845	3
C30F12.5	1.41812621521678	3
F21H12.7	1.4195983349679	3
dhs-8	1.42036356722069	3
F15A4.10	1.42072289321637	3
nlp-16	1.42115133181513	3
BE10.4	1.42194745679456	3
F08F8.11	1.42268527788936	3
F46C5.1	1.42310132612993	3
R03A10.5	1.42348091367043	3
F42G10.1	1.42395161250032	3
clec-75	1.42448786131651	3
tag-10	1.4247605330016	3
C02F5.14	1.42494241658867	3
nspc-18	1.42545166665745	3
C49C3.8	1.42585248278039	3
Y71H2AL.2	1.42634335404198	3
F35C5.12	1.42700491302993	3
T12A7.2	1.42741950400504	3
B0252.3	1.43012066236371	3
F38B6.6	1.4310787730223	3
F36H2.4	1.43149156086269	3
aex-1	1.43237957789867	3
Y17G7B.8	1.43333098977905	3
srx-14	1.43345353992502	3
afmd-2	1.4337182537119	3
C07A9.12	1.43542757303503	3
C32D5.4	1.43549333407565	3
M05B5.3	1.43594442663381	3
Y49A3A.4	1.43637819656851	3
hil-1	1.43784589779656	3
T17H7.7	1.43874941929444	3
Y97E10AL.1	1.43982568481878	3
Y71G12A.4	1.43993007975894	3
F55D12.2	1.44127470980618	3
F53F1.6	1.44189880005781	3
K09A9.8	1.4424718044515	3
K07E3.1	1.44330816481855	3
nkat-3	1.44352440029704	3
T16G12.12	1.4460735315411	3
F42G4.7	1.44679771731156	3
C14A6.6	1.44706069347726	3
ZK402.3	1.44802450848739	3
phat-1	1.45076303670405	3
C42C1.3	1.45147186863168	3
ZK1320.2	1.45180995899062	3
ZK742.6	1.45211929954083	3
gst-42	1.45219999472677	3
C45G9.1	1.45274140396379	3
cutl-3	1.45353071961262	3
ceh-99	1.4547949172407	3
rgs-7	1.4554835975543	3
lgc-44	1.45682125298328	3
mig-18	1.45698828331349	3
daf-19	1.45732059881704	3
rip-1	1.45756614273634	3
glb-15	1.45916438145511	3
K10C2.12	1.45966572071908	3
tmc-2	1.45989984089003	3
ZK616.1	1.45990855228642	3
F22F4.5	1.46039697175563	3
F36D3.1	1.46060374466204	3
F07A11.4	1.46208398015396	3
tag-120	1.46436858301797	3
wago-5	1.46457499333153	3
C33C12.7	1.46472894573376	3
flp-24	1.46500844898104	3
Y62F5A.10	1.46501608826229	3
alh-12	1.46609521963924	3
shw-3	1.46665725443542	3
F02E8.4	1.46786038525586	3
K04A8.1	1.46796290279515	3
K11C4.1	1.46804853309128	3
F53A9.9	1.46806679156398	3
Y47G6A.31	1.46868451999141	3
F32B5.6	1.46990018972445	3
gst-14	1.47051508376722	3
F35C11.2	1.47065211215211	3
M163.8	1.47103517068082	3
C34F11.5	1.47181215065373	3
M04F3.3	1.47234852044139	3
R02C2.7	1.47261575623451	3
tag-278	1.47334644640754	3
aat-3	1.47372175883405	3
dsl-5	1.47379846235424	3
adt-2	1.47488992552712	3
unc-13	1.47510113875722	3
R52.6	1.47537641827893	3
dml-1	1.47601425642203	3
phf-31	1.47659434739236	3
T13F3.8	1.47728116906089	3
lron-5	1.47778636285687	3
Y97E10C.1	1.47884474573226	3
cnp-2	1.47918761841365	3
C28C12.3	1.48090828188183	3
amx-3	1.48383015043625	3
rsd-3	1.48810881548031	3
pqn-2	1.48858834641089	3
C25D7.16	1.48917150069417	3
C16B8.3	1.48963249290139	3
F53H4.6	1.48971270656615	3
clec-65	1.48975952944371	3
D1086.12	1.4899302044863	3
R04D3.3	1.49001852597821	3
sma-4	1.49033639622752	3
F46B6.9	1.49062662390429	3
ttr-49	1.49171571598043	3
arrd-14	1.49235040360182	3
cgr-1	1.49286716344589	3
T02H6.9	1.49287583577814	3
R08E5.1	1.49339960917542	3
B0207.7	1.49488730446225	3
F16C3.1	1.49507633911917	3
lam-1	1.49552990399387	3
Y66C5A.1	1.49671809685659	3
W07A12.8	1.49785892257405	3
grsp-4	1.49869794292478	3
Y45F3A.1	1.49976306440808	3
tag-89	1.49993726004857	3
his-47	1.50092731706928	3
C26C6.6	1.50117052427752	3
C53D6.7	1.50127181739359	3
Y18D10A.23	1.50229092482073	3
nep-26	1.50331664927984	3
mpst-3	1.50334754627304	3
T02E1.6	1.50370363994208	3
sqrd-1	1.50389930157816	3
Y48B6A.5	1.50486052472192	3
R10E12.2	1.50497247775422	3
cysl-4	1.507249322011	3
shl-1	1.50743238493973	3
grsp-1	1.50749011989907	3
Y34B4A.9	1.50876833505812	3
best-26	1.50960920493806	3
H04M03.3	1.51006884947359	3
F41G4.8	1.51164191675417	3
exp-1	1.51532755861434	3
F36D1.4	1.51605200993238	3
F23C8.8	1.51625948232022	3
spp-2	1.51689993166873	3
clec-84	1.51827607064864	3
axl-1	1.51842014160797	3
H10E21.4	1.51865979778879	3
R04A9.1	1.5191100605358	3
F36D1.9	1.5203361987602	3
F41E7.6	1.52051333683485	3
CC8.2	1.5205688575652	3
T22E5.1	1.52267926484505	3
peb-1	1.52358938152582	3
gcy-19	1.52487053304104	3
ceeh-1	1.52579366090356	3
vem-1	1.52784691252828	3
W06A7.4	1.52808694569601	3
T25D10.1	1.5290208560512	3
F43H9.4	1.52923787354758	3
twk-24	1.53075611533302	3
scl-2	1.53132555412929	3
nrf-5	1.53350976035503	3
ZK250.2	1.53414185744488	3
F54D11.3	1.53432724966604	3
tdo-2	1.53511412173656	3
F29B9.5	1.53521811086402	3
T08D2.1	1.53558081581619	3
K06B9.6	1.53629079684747	3
Y62H9A.15	1.53744525502578	3
fbxa-196	1.54200309463583	3
F53E10.1	1.54205276200306	3
gpa-17	1.54401163763168	3
C05D2.8	1.54450660708837	3
Y119D3B.13	1.5445583436739	3
C05D9.7	1.54543384164551	3
glt-1	1.54582655921634	3
T16G12.10	1.54742914291489	3
shc-1	1.54791896671879	3
R04B5.5	1.54801577785229	3
F40H3.3	1.54827221332885	3
T19D2.3	1.54849985493368	3
F46C3.6	1.54855798031195	3
ttr-6	1.54861468033438	3
E04F6.4	1.54899224586314	3
clip-1	1.54963124399243	3
F41E6.7	1.55022932788172	3
C14E2.6	1.55034118266526	3
W05B2.2	1.55060565518435	3
C10G11.6	1.55113389424982	3
ceh-60	1.55206682595402	3
F22E12.3	1.5524639665982	3
elt-2	1.55276489246117	3
Y106G6D.2	1.55321836024781	3
spp-13	1.55358836943501	3
F35F10.6	1.55407651071045	3
ife-2	1.55429921953055	3
F09F7.6	1.55435728618562	3
Y54G11A.14	1.55461397085674	3
K11H12.7	1.55506447373154	3
B0545.4	1.55764780664919	3
ugt-17	1.56026148273511	3
C03B1.4	1.56220172378835	3
K06A4.7	1.56271925400908	3
F52G3.1	1.56315814189076	3
W04E12.4	1.56424216417433	3
syd-9	1.56891636412537	3
nlt-1	1.5691640861525	3
nhr-35	1.57043140381036	3
unc-10	1.57076303078675	3
cat-4	1.5715762899078	3
C52B9.4	1.57218311045123	3
lurp-1	1.57219529123623	3
F40E3.5	1.57254048537511	3
R08D7.7	1.57264186967598	3
Y44E3A.1	1.57269154165181	3
mob-2	1.57388391940152	3
K09G1.2	1.57471953286606	3
C34B2.11	1.57667122741195	3
mak-1	1.57698129452443	3
C06A6.7	1.57722630212168	3
R09H10.5	1.57753050840593	3
ZK1321.1	1.57758028402246	3
his-4	1.57777390903959	3
Y38F2AR.10	1.58103769790094	3
gska-3	1.58112472144591	3
F09C12.6	1.58120132425912	3
ZC190.10	1.58384919551728	3
Y54G2A.10	1.58579201251769	3
C27C12.4	1.58592821456289	3
ttr-43	1.58641178177789	3
C16C4.17	1.58691191623705	3
F52H3.6	1.5874919700564	3
R102.10	1.58749465691724	3
ZK1128.3	1.58775709705466	3
spp-23	1.58833031861017	3
C06A6.2	1.58843204198507	3
ins-33	1.58923069755938	3
F33H2.8	1.5892462058635	3
F26G1.11	1.59200475214848	3
T27C10.8	1.59245103471947	3
C36E8.4	1.59450961202611	3
nex-2	1.59493175261501	3
C08F8.6	1.59578015663054	3
itr-1	1.59694190716404	3
adm-2	1.59774806700687	3
T10D4.6	1.59927167133709	3
Y46G5A.36	1.59954632540525	3
col-146	1.60012129078653	3
sra-10	1.60075457978373	3
maph-1.1	1.60243568484015	3
Y66H1A.8	1.60259632393492	3
D1022.4	1.60291978692949	3
ssr-2	1.60507309163983	3
sav-1	1.60765837527777	3
C14A11.9	1.60901411484923	3
E03H12.7	1.60967954102725	3
myo-6	1.61002549339239	3
Y32G9A.3	1.61042604157335	3
R119.5	1.611321607688	3
alg-4	1.61247114713412	3
die-1	1.61490173931169	3
col-60	1.61552623134376	3
oig-4	1.61559682042082	3
C15C8.5	1.6169727107538	3
F56H11.6	1.61712745222075	3
swt-7	1.61856556680676	3
sue-1	1.61906736144085	3
cutl-2	1.61929584673958	3
prx-6	1.62044887414135	3
C29E4.11	1.62109084669746	3
C28D4.7	1.62151669754636	3
F53C11.1	1.62201035419871	3
F38H4.4	1.62255925428514	3
poml-3	1.62297265873919	3
Y57A10A.23	1.62361914348959	3
C39E9.8	1.62413126438595	3
Y102A11A.5	1.62477600663192	3
C03F11.2	1.62584158968713	3
dkf-1	1.62726780443157	3
ubc-26	1.62825809358394	3
ZC449.5	1.62833813489576	3
trk-1	1.62986982055714	3
ZC434.3	1.63134218975091	3
F43C1.7	1.63219590499331	3
hyl-2	1.63278374930193	3
unc-82	1.63308532955925	3
dnj-27	1.63310087471977	3
ZK154.1	1.6363228893176	3
B0457.2	1.63771234577834	3
cbs-1	1.63808564271998	3
Y42G9A.3	1.63843072410635	3
B0348.5	1.63868543382545	3
ZK228.4	1.64032234608444	3
col-180	1.64048719185692	3
endu-1	1.64116256382186	3
nhr-2	1.64136722694852	3
C08F11.10	1.64242272569197	3
srbc-65	1.64318584269904	3
ric-4	1.64486565485548	3
ipla-4	1.64524022713697	3
col-79	1.64559593862255	3
F25B3.4	1.64594240717856	3
F16G10.5	1.64988799751613	3
cyp-36A1	1.65079020788673	3
unc-70	1.65170448607748	3
C15H9.5	1.6537121510671	3
osm-11	1.65813060163068	3
pgp-11	1.66006512545664	3
C01G12.3	1.66648952902675	3
tmd-2	1.66909221519429	3
C26D10.6	1.66961770623413	3
K08A2.2	1.67111411811478	3
F31F7.1	1.67113781401014	3
F53H8.3	1.67285913611761	3
B0454.9	1.67402747779515	3
C32H11.5	1.67428551982493	3
ech-7	1.67447135232519	3
T04C12.3	1.67911970762949	3
F13H10.6	1.67991395585348	3
nca-2	1.68027865585203	3
sqst-1	1.6823613584158	3
cyp-32B1	1.68329243460468	3
F45E4.6	1.68851336297734	3
K10G9.2	1.68865282114263	3
F56D6.20	1.68955014719552	3
F59F4.2	1.69020448883098	3
vha-20	1.69124922099221	3
ZK354.8	1.69448033819944	3
ttr-33	1.69690561213865	3
F13D12.6	1.69801135539443	3
mpz-4	1.70013123304624	3
mca-1	1.70019020981433	3
F07F6.2	1.70078348001362	3
best-14	1.70319087645035	3
T28F4.1	1.70362599071997	3
egl-10	1.70585847180401	3
mlk-1	1.71119601327416	3
sdn-1	1.71167640355913	3
unc-62	1.71355285843908	3
C26D10.4	1.71450631925089	3
B0273.1	1.71500612320569	3
ZC412.3	1.7159889665383	3
F14D2.19	1.71686129321324	3
F41E7.7	1.71720965202867	3
clec-90	1.71770861070216	3
F56G4.7	1.71914994777996	3
Y54G2A.13	1.71922599144123	3
Y41C4A.18	1.72134813706672	3
Y105E8B.7	1.72150111084057	3
R11E3.1	1.72384466152753	3
T03D8.7	1.72447368844466	3
C54G4.3	1.72460381513034	3
Y75D11A.3	1.72497721337612	3
best-5	1.72659606636581	3
D1054.8	1.72726409978103	3
F52E1.5	1.7276614960021	3
ZK938.1	1.7294155623795	3
T23F11.2	1.72950774872397	3
T01G5.8	1.73090157846565	3
fbxa-69	1.73110135123373	3
T28C6.8	1.73110442011175	3
dhs-14	1.73767500866031	3
F26A1.4	1.74200635358128	3
C11D2.3	1.74258778680052	3
arrd-17	1.74429725903972	3
ZC487.2	1.74507143472705	3
pll-1	1.74583483898202	3
acs-18	1.74775221120606	3
attf-5	1.74841091539618	3
ceh-93	1.75185284682827	3
klu-2	1.75256145478518	3
fbxa-183	1.75645946602177	3
Y116A8C.29	1.7574240517305	3
Y4C6A.4	1.75781979109451	3
F18E2.15	1.76213076199427	3
C28D4.10	1.76335820836407	3
his-6	1.76439509056499	3
T23E7.6	1.76624109099419	3
alh-10	1.76689319755746	3
ZC395.5	1.76810049985598	3
pmp-1	1.76825556155099	3
cex-2	1.77176713173111	3
M03B6.5	1.77289483555602	3
Y105C5B.19	1.77624599911021	3
lam-2	1.77919541364728	3
acs-10	1.7802354127732	3
C07E3.9	1.78032622670555	3
msra-1	1.78596733193588	3
tig-2	1.78858721460579	3
shc-2	1.79373208479277	3
C15H7.3	1.79376116591515	3
eya-1	1.7962570735352	3
sek-6	1.7976202655867	3
C03H5.5	1.79771300052302	3
C14B9.3	1.798287687422	3
mrp-1	1.79911595353552	3
ZK909.6	1.7995152291779	3
F42A10.6	1.79964683544321	3
fipr-4	1.80160139603227	3
Y56A3A.36	1.80261162659852	3
vha-6	1.80478866469083	3
ptr-11	1.80761711493636	3
F38H4.6	1.80881602703384	3
F25E5.1	1.80893874216075	3
uggt-2	1.80964025592094	3
K08D8.4	1.8101480649076	3
haf-9	1.81260071274274	3
ssp-33	1.81373260466109	3
tag-257	1.81393466618268	3
rgs-6	1.81496651341529	3
K02D10.8	1.81715716414354	3
F13A7.11	1.819936620259	3
kvs-4	1.82073693725951	3
B0302.5	1.82095441754784	3
C48B6.9	1.82308611442726	3
mec-5	1.8286785102328	3
Y73B6BL.37	1.82906253738464	3
C46C2.6	1.83127579731529	3
dex-1	1.83355437879703	3
Y37A1B.5	1.83461549374142	3
T10B5.4	1.83647281820708	3
F45E4.5	1.83677857404672	3
ZC434.9	1.83969442284429	3
R11G10.3	1.84124737574579	3
F47G9.4	1.84248103540708	3
rhy-1	1.84325858480738	3
fis-1	1.8447288793708	3
R12C12.9	1.84494273694719	3
Y53G8AR.1	1.84651581065189	3
str-243	1.84775694724797	3
C30F8.3	1.84849180275983	3
T01E8.1	1.84867730263394	3
ZK596.2	1.84882857193587	3
nlp-40	1.85058002463272	3
Y50E8A.5	1.85076239726896	3
F49B2.9	1.85083581458732	3
C36H8.1	1.85306473152848	3
C50F7.3	1.85403285592628	3
col-14	1.85492871883675	3
C07A12.7	1.85876143074802	3
H40L08.2	1.85921770336944	3
C14H10.2	1.86003577005495	3
Y73C8B.2	1.86305961559076	3
C05B5.2	1.86396324024051	3
Y71G12B.30	1.86495424332805	3
C32E8.1	1.86737208830189	3
T06A10.107	1.86807576976421	3
ttr-23	1.86810028535223	3
Y71F9AL.2	1.86929617064308	3
eri-12	1.87597839582221	3
aha-1	1.87781310680362	3
chw-1	1.87839402977712	3
pqm-1	1.87928438677992	3
shw-1	1.88256436802435	3
ceh-6	1.88479873274904	3
aqp-8	1.88532888423299	3
F35B3.4	1.88666394749121	3
C47A4.5	1.8886849012146	3
C33H5.16	1.88878760802104	3
ZC15.5	1.88934788421455	3
nucb-1	1.89390579223836	3
C54D10.13	1.89669094110485	3
Y54G11A.19	1.89676069275226	3
ZK1053.4	1.89719769347355	3
R09A1.3	1.89876123369694	3
F37C4.4	1.89956709016061	3
mps-1	1.89961636614559	3
C27H5.4	1.90034151689195	3
ZK666.2	1.90050967846239	3
ceh-79	1.9019494231107	3
math-18	1.90471955807883	3
decr-1.2	1.90722634390491	3
del-6	1.90788154712347	3
Y80D3A.9	1.90793695833372	3
D2092.4	1.90936849791623	3
snx-1	1.91255724866706	3
ugt-46	1.91367248861715	3
soc-2	1.9153762235389	3
str-204	1.91590533128681	3
rhr-1	1.91670525030088	3
F14B6.2	1.91743221994348	3
lgc-21	1.9178342947089	3
cyp-34A9	1.91868084784577	3
npa-1	1.92158423374774	3
H11E01.3	1.92172815291991	3
T22D1.8	1.92371546103953	3
T28C6.5	1.92410756625833	3
T16G1.13	1.92543472595457	3
F53A9.8	1.92741513106201	3
ugt-21	1.93050981865625	3
W10C8.6	1.93649672011821	3
trpa-2	1.9366046136435	3
col-149	1.93789733246016	3
C02F12.5	1.94028678856122	3
Y73B6BL.12	1.94199494426042	3
gpa-9	1.94228719608904	3
R10H10.3	1.94558679901672	3
K07E8.6	1.94708628427773	3
C03D6.1	1.94758420195712	3
T28D6.3	1.94915106952771	3
K04G2.12	1.94973649028922	3
C53D6.10	1.95071280993455	3
F53E10.5	1.95088434499783	3
Y77E11A.8	1.95420989742977	3
C01A2.2	1.95482999511725	3
ghi-1	1.960197198256	3
inx-11	1.96120531471561	3
H35B03.1	1.96175742482523	3
F54F7.6	1.96181039792724	3
trf-1	1.96612069747799	3
cex-1	1.96634946245107	3
F53C11.9	1.96655290622515	3
F55C12.4	1.96720020514118	3
Y71G12B.35	1.96886051312748	3
fipr-1	1.97214658444658	3
T11F8.5	1.98813649235405	3
apa-2	1.98923942794454	3
Y37E11AL.6	1.99376797073322	3
C27D8.1	1.99557736280256	3
R03H10.1	1.99750728084017	3
lron-2	1.99756824642417	3
Y116A8C.38	1.99905037869856	3
mfb-1	2.00128279576656	3
alp-1	2.00247311695907	3
T13C2.7	2.00253195917776	3
ZK757.1	2.00283375664923	3
ttr-29	2.00541388265257	3
K02A6.3	2.00693964443312	3
K02B7.3	2.00736061254307	3
myo-2	2.00752131741301	3
cls-3	2.01018539284106	3
fkb-5	2.01065470007012	3
ech-1.1	2.01336048052955	3
T01D3.6	2.01685499761954	3
Y48G1C.5	2.01710825669746	3
F40E12.2	2.02092904893642	3
T24B8.4	2.02107333825008	3
C02F5.12	2.02122047520351	3
hgo-1	2.02126477543973	3
B0024.3	2.02441863995663	3
twk-48	2.02603460051636	3
acp-5	2.02721719204494	3
alg-3	2.02956639412008	3
F19C6.2	2.03001777889973	3
cept-1	2.03463397143613	3
ttr-17	2.03664308935708	3
clec-83	2.03669073487661	3
cki-1	2.03670160346601	3
Y73B6BL.288	2.03978064770503	3
elt-1	2.04093195095382	3
C30B5.17	2.04097614082725	3
F10C2.3	2.04113892532055	3
nit-1	2.04185460645421	3
igeg-1	2.04186024045857	3
pals-17	2.04261226793141	3
trhr-1	2.04299436533315	3
soem-1	2.04472351995107	3
lron-9	2.04483053711893	3
abhd-14	2.04490643068053	3
nhr-101	2.04507746870074	3
folt-1	2.04548719323916	3
pmp-5	2.04699599686024	3
K08D12.4	2.04704600997681	3
C54E10.1	2.04737328374251	3
gst-15	2.04754689037808	3
C38D9.2	2.04780180236775	3
let-19	2.04803805746763	3
W05F2.7	2.04804257022441	3
gfrp-1	2.04816785705309	3
ZK262.9	2.04868110729031	3
madf-5	2.04869879343399	3
nlp-21	2.04883217456965	3
Y75B7B.1	2.04910475868193	3
C18E9.8	2.04921653371003	3
F56F10.2	2.05003022702568	3
T07F12.2	2.05293027663258	3
R11H6.4	2.0530762289603	3
ptb-1	2.05502011591918	3
dgn-1	2.05595164474445	3
dhs-5	2.05603368522775	3
nhr-42	2.05825915517501	3
F54C1.8	2.05881494296272	3
gln-2	2.06012005106466	3
sec-22	2.0610747520281	3
M88.3	2.06181367957297	3
R10E4.6	2.06190468862783	3
pmk-1	2.06284334366311	3
chst-1	2.06469045300286	3
Y71F9B.1	2.06670086161426	3
B0393.5	2.06720292157869	3
ZK185.1	2.071269601968	3
glb-32	2.07467052264721	3
T18D3.1	2.075306370702	3
gfi-1	2.07752928764058	3
F33C8.4	2.07924261133981	3
F40F4.7	2.08099176564592	3
C16C8.20	2.08123568667869	3
C56G2.9	2.08134491347842	3
F41G3.21	2.08156760328989	3
